address,business_status,category,city,country,country_code,google_id,latitude,logo,longitude,name,owner_title,phone,photo,place_id,postal_code,rating,reviews,state,street,subtypes,type,verified,website,working_hours
"C. Perú 1110, 5 de Diciembre, 48350 Puerto Vallarta, Jal.",OPERATIONAL,Centro de estética,Puerto Vallarta,Mexico,MX,0x842145bb232b9eb7:0x8730e4105cc4816b,20.6165001,https://lh6.googleusercontent.com/-bCRc9kC4ZrY/AAAAAAAAAAI/AAAAAAAAAAA/IU47TzAt6Pk/s44-p-k-no-ns-nd/photo.jpg,-105.2308912,Beauty Salón and spa Lety,Beauty Salón and spa Lety,+52 322 113 0202,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoEJTE7i7yEdy38naHqxEW96hmfqJ4QDHpzKserS0uDAB5IXKqrWLa-OvXwp_VRI6rBggWL3xAo7uDil8ft8xaLC0lGq5yIB8HMOb5cytudaz8LsfDoNXFrc70clHk0SCQHliJM=w800-h500-k-no,ChIJt54rI7tFIYQRa4HEXBDkMIc,48350,4.6,59.0,Jalisco,C. Perú 1110,Centro de estética,Centro de estética,True,,"{""domingo"": [""Cerrado""], ""jueves"": [""10a.m.-5p.m.""], ""lunes"": [""10a.m.-5p.m.""], ""martes"": [""10a.m.-5p.m.""], ""miércoles"": [""10a.m.-5p.m.""], ""sábado"": [""10a.m.-3p.m.""], ""viernes"": [""10a.m.-5p.m.""]}"
"C. Juárez 778, Centro, 48300 Puerto Vallarta, Jal.",OPERATIONAL,Spa de día,Puerto Vallarta,Mexico,MX,0x8421454559a0ff91:0x889c2d3536f96a88,20.6124014,https://lh6.googleusercontent.com/-fu63N1h9rmk/AAAAAAAAAAI/AAAAAAAAAAA/OPtNooFC4iU/s44-p-k-no-ns-nd/photo.jpg,-105.2324739,Almendras Garden Spa & Beauty Salón,Almendras Garden Spa & Beauty Salón,+52 322 779 7054,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepMtWUrmRwLm6chzjoXCcuP9Zab1o5ZtSbKfFcm5ffhangBDAZRwc1795Do0V-QDAsc9TdSkUldwVZm-trWOTXqc2HupCxmVqvHZtHrfQAz0ew-cpgLmUSbhTZV8jrQMwH5c2a4xAUEAW_Y=w800-h500-k-no,ChIJkf-gWUVFIYQRiGr5NjUtnIg,48300,4.8,451.0,Jalisco,C. Juárez 778,"Spa de día, Esteticista facial, Cuidado de los pies, Salón de reflexoterapia",Spa de día,True,,"{""domingo"": [""Cerrado""], ""jueves"": [""10a.m.-5:30p.m.""], ""lunes"": [""10a.m.-5:30p.m.""], ""martes"": [""10a.m.-5:30p.m.""], ""miércoles"": [""10a.m.-5:30p.m.""], ""sábado"": [""10a.m.-5:30p.m.""], ""viernes"": [""10a.m.-5:30p.m.""]}"
"Fidel Velázquez 607, Vida Vallarta, 48318 Puerto Vallarta, Jal.",OPERATIONAL,Centro de estética,Puerto Vallarta,Mexico,MX,0x84214f8184546587:0x6e8c8711e5cc2150,20.6462316,https://lh5.googleusercontent.com/-SPoWkdVF_cQ/AAAAAAAAAAI/AAAAAAAAAAA/F5uPVEyaqnU/s44-p-k-no-ns-nd/photo.jpg,-105.2141595,Estética Nena,Estética Nena,+52 322 224 2050,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerwu-bPLVhhPSNCjNleIHJOOeTVUgcan-VMJYGjyf7uEbsS3GomBM7T0qq1uVbpugzla_7Y-HbubjmJXbv0wsRKIlJ6GjXZqkYnn5HfeKBak3-Teh0q3f5hIQnzSVRFlu4CDIlufg=w800-h500-k-no,ChIJh2VUhIFPIYQRUCHM5RGHjG4,48318,4.6,28.0,Jalisco,Fidel Velázquez 607,Centro de estética,Centro de estética,True,https://www.facebook.com/estetica.nena,"{""domingo"": [""Cerrado""], ""jueves"": [""11a.m.-6p.m.""], ""lunes"": [""11a.m.-6p.m.""], ""martes"": [""11a.m.-6p.m.""], ""miércoles"": [""11a.m.-6p.m.""], ""sábado"": [""11a.m.-4p.m.""], ""viernes"": [""11a.m.-6p.m.""]}"
"kytzia salon de belleza, Aldama 136, Centro Pitillal, 48290 Puerto Vallarta, Jal.",OPERATIONAL,Centro de estética,Puerto Vallarta,Mexico,MX,0x84214f7efc5637bb:0xa0f8572d2347aa23,20.6518436,https://lh4.googleusercontent.com/-5kpbiyUKYAQ/AAAAAAAAAAI/AAAAAAAAAAA/CBc0MxXbY4A/s44-p-k-no-ns-nd/photo.jpg,-105.215837,Kytzia Salón De Belleza,Kytzia Salón De Belleza,+52 322 121 7493,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqw452eriC_i-rGz_fjji73Qw8b6r2ThzxGraAjqJPe5xY4MOZepk5SVnz2lBqrLq2GK-bfbgaDVsVW_3CnrI9TSC55cy_7cAz4NOClDbWcEb7fOzkZ-9lQgApdDcsbkfxPjfI4di9JMVIy=w800-h500-k-no,ChIJuzdW_H5PIYQRI6pHIy1X-KA,48290,4.7,20.0,Jalisco,"kytzia salon de belleza, Aldama 136",Centro de estética,Centro de estética,True,,"{""domingo"": [""Cerrado""], ""jueves"": [""10a.m.-2p.m."", ""4-8p.m.""], ""lunes"": [""10a.m.-2p.m."", ""4-8p.m.""], ""martes"": [""10a.m.-2p.m."", ""4-8p.m.""], ""miércoles"": [""10a.m.-2p.m."", ""4-8p.m.""], ""sábado"": [""10a.m.-2p.m."", ""4-8p.m.""], ""viernes"": [""10a.m.-2a.m.""]}"
"C. Revolucion 54, Bobadilla, 48298 Puerto Vallarta, Jal.",OPERATIONAL,Centro de estética,Puerto Vallarta,Mexico,MX,0x84214ffac9842a41:0x1d126a279eb690b,20.656279599999998,https://lh3.googleusercontent.com/-f0CnNsOhu2A/AAAAAAAAAAI/AAAAAAAAAAA/TYfMAKz5_Pk/s44-p-k-no-ns-nd/photo.jpg,-105.22300249999999,Salón de Belleza ~ PEACH ~,Salón de Belleza ~ PEACH ~,+52 322 211 2157,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepzeEXbYraMZ8HvuSyt5-NV_IPHHAiqZogM5wvup8lSXf2XcX0aN5kMaLhumiNrQ0BQuYcFvuxxhPlJUIt5Q8BuLqhMOQSHjoQJjT15DoO-sQfTkVnoiz4rZDZ_s8ZDAXq3lhhf=w800-h500-k-no,ChIJQSqEyfpPIYQRC2nreaIm0QE,48298,4.9,25.0,Jalisco,C. Revolucion 54,Centro de estética,Centro de estética,True,https://www.facebook.com/profile.php%3Fid%3D100007793477941,"{""domingo"": [""Cerrado""], ""jueves"": [""11a.m.-6:30p.m.""], ""lunes"": [""11a.m.-6:30p.m.""], ""martes"": [""11a.m.-6:30p.m.""], ""miércoles"": [""11a.m.-6:30p.m.""], ""sábado"": [""10a.m.-5p.m.""], ""viernes"": [""11a.m.-6:30p.m.""]}"
"Av Fluvial Vallarta 201-Int. C, Fluvial Vallarta, 48312 Puerto Vallarta, Jal.",OPERATIONAL,Centro de estética,Puerto Vallarta,Mexico,MX,0x8421457bdc895847:0x697addca66f9ea29,20.6410582,https://lh6.googleusercontent.com/-cCrrdQDNCBQ/AAAAAAAAAAI/AAAAAAAAAAA/Kw5eJXyRGU0/s44-p-k-no-ns-nd/photo.jpg,-105.22710149999999,PINKY BEE,PINKY BEE,+52 322 166 7737,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerARDDQWRSQURN_HXgVy1mlAjiGRjp7SycnkbkVA5CWkDIKYU1GFxNProPrQ_QkapBxgHVBhKeUCZxb7ox1adtbt57kF1VXepWADAyywDPG8x5qXBLk75s4sgQp5sYxsEEcZw3s=w800-h500-k-no,ChIJR1iJ3HtFIYQRKer5Zsrdemk,48312,4.4,59.0,Jalisco,Av Fluvial Vallarta 201-Int. C,"Centro de estética, Salón de manicura y pedicura",Centro de estética,True,http://www.facebook.com/pinkybeespa,"{""domingo"": [""Cerrado""], ""jueves"": [""10a.m.-6p.m.""], ""lunes"": [""10a.m.-6p.m.""], ""martes"": [""10a.m.-6p.m.""], ""miércoles"": [""10a.m.-6p.m.""], ""sábado"": [""10a.m.-6p.m.""], ""viernes"": [""10a.m.-6p.m.""]}"
"Plaza Neptuno, C. Popa Local D1, Marina Vallarta, 48335 Puerto Vallarta, Jal.",OPERATIONAL,Spa,Puerto Vallarta,Mexico,MX,0x842145b8b2c05aa1:0x5f62f285621e984c,20.6678864,https://lh5.googleusercontent.com/-0jKY_-KIiIg/AAAAAAAAAAI/AAAAAAAAAAA/t49AZSRGHxA/s44-p-k-no-ns-nd/photo.jpg,-105.2488195,MedSpa Vallarta,MedSpa Vallarta,+52 322 221 0080,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerZa9cDz2BxqxEGZvK4FmzGmWkgqNVXWs8YrILIINGInUmUHG6uAEKQIn1Xb4vNm5mXt5yuCQPi2bU0NGzcjaAIpffeNXDd8VkNMSP33oV90tWkdM23JLGCfpzRpKUAD3IKmQjb=w800-h500-k-no,ChIJoVrAsrhFIYQRTJgeYoXyYl8,48335,4.7,435.0,Jalisco,"Plaza Neptuno, C. Popa Local D1","Spa, Esteticista facial",Spa,True,http://www.medspa.com.mx/,"{""domingo"": [""11a.m.-7p.m.""], ""jueves"": [""10a.m.-8p.m.""], ""lunes"": [""10a.m.-8p.m.""], ""martes"": [""10a.m.-8p.m.""], ""miércoles"": [""10a.m.-8p.m.""], ""sábado"": [""10a.m.-8p.m.""], ""viernes"": [""10a.m.-8p.m.""]}"
"Mar de Cortes 614, Palmar de Aramara, 48314 Puerto Vallarta, Jal.",OPERATIONAL,Centro de estética,Puerto Vallarta,Mexico,MX,0x842145c19d9ff43b:0xbe589c4bdc36ec89,20.6538199,https://lh6.googleusercontent.com/-T6RrIH0K0ns/AAAAAAAAAAI/AAAAAAAAAAA/SPHCZ6dZSzU/s44-p-k-no-ns-nd/photo.jpg,-105.2340619,Elsa Beauty Studio & Art,Elsa Beauty Studio & Art,+52 322 107 3343,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoesZCyK23mz9QIEaoIpVJa-O0xemdWQAB_2QhirepF2FSn8b3xOc5Y6FvYi9nyrJknLAmdrYY2OOh5B57KkseZxffRcHDxQJUUAvPReey9hMW97G0pytw7VFRWC_AEsYmgiV5m=w800-h500-k-no,ChIJO_SfncFFIYQRiew23EucWL4,48314,4.9,32.0,Jalisco,Mar de Cortes 614,Centro de estética,Centro de estética,True,,"{""domingo"": [""Cerrado""], ""jueves"": [""10:30a.m.-4p.m.""], ""lunes"": [""10:30a.m.-4p.m.""], ""martes"": [""10:30a.m.-4p.m.""], ""miércoles"": [""10:30a.m.-4p.m.""], ""sábado"": [""11a.m.-4p.m.""], ""viernes"": [""10:30a.m.-4p.m.""]}"
"Av. México 337-Local 1, Vallarta 750, 48312 Puerto Vallarta, Jal.",OPERATIONAL,Spa,Puerto Vallarta,Mexico,MX,0x8421457a8616aaab:0x4fa513527a16ce9a,20.6537653,https://lh5.googleusercontent.com/-a5jT4Rqs7cM/AAAAAAAAAAI/AAAAAAAAAAA/-oWsbAEJe4c/s44-p-k-no-ns-nd/photo.jpg,-105.2286926,Cuerpo Saludable Puerto Vallarta,Cuerpo Saludable Puerto Vallarta,+52 322 239 4821,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepkG2bkZ6ZVl_13LmMvghH7hduGYInpi41hCjNi4QVS-jHfI6_aMbM-uFfe_WBDNTFotEbayKycF1ljBE1114-BLo5fKLgQma7rTf5gpp1fw_6iQY-9W0NUjjxvpdSNdb4WyXoF=w800-h500-k-no,ChIJq6oWhnpFIYQRms4WelITpU8,48312,4.8,134.0,Jalisco,Av. México 337-Local 1,"Spa, Nutricionista",Spa,True,https://alfonsoaltamirano.com.mx/,"{""domingo"": [""Cerrado""], ""jueves"": [""9a.m.-2p.m."", ""3p.m.-12a.m.""], ""lunes"": [""9a.m.-2p.m."", ""3-6:30p.m.""], ""martes"": [""9a.m.-2p.m."", ""3-6:30p.m.""], ""miércoles"": [""9a.m.-2p.m."", ""3-6:30p.m.""], ""sábado"": [""9a.m.-2p.m.""], ""viernes"": [""9a.m.-2p.m."", ""3-6:30p.m.""]}"
"Parte Trasera de la Plaza, Plaza Marina, Gansos 200-Local 24 A, Marina Vallarta, 48354 Puerto Vallarta, Jal.",OPERATIONAL,Spa terapéutico,Puerto Vallarta,Mexico,MX,0x8421478a480d414b:0x419b53e8a25ce55,20.671346,https://lh3.googleusercontent.com/-sQRsjF18Qc0/AAAAAAAAAAI/AAAAAAAAAAA/lEGdWJE634Q/s44-p-k-no-ns-nd/photo.jpg,-105.2514612,House of Beauty | Medicina Estética y Antienvejecimiento,House of Beauty | Medicina Estética y Antienvejecimiento,+52 33 2228 8200,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqVXJJ7_D3fca7NQKbCQuCprgiXamZodd8s97EHhH18phAekl0K8PHIT_Qqrl2BxLPOn0NXSMZ8W56somhC-fTOh2JMcaG3ZqyTAGqIoG7E9rdfA6gU7ZKs4Ga_TiGyOFqQl6HN=w800-h500-k-no,ChIJS0ENSIpHIYQRVc4lij61GQQ,48354,4.6,80.0,Jalisco,"Parte Trasera de la Plaza, Plaza Marina, Gansos 200-Local 24 A","Spa terapéutico, Balneario",Spa terapéutico,True,https://www.houseofbeautyclinic.com.mx/,"{""domingo"": [""Cerrado""], ""jueves"": [""10a.m.-7p.m.""], ""lunes"": [""10a.m.-7p.m.""], ""martes"": [""10a.m.-7p.m.""], ""miércoles"": [""10a.m.-7p.m.""], ""sábado"": [""11a.m.-3p.m.""], ""viernes"": [""10a.m.-7p.m.""]}"
"Av Paseo de la Marina 170-11-1er Piso, Marina Vallarta, 48335 Puerto Vallarta, Jal.",OPERATIONAL,Spa terapéutico,Puerto Vallarta,Mexico,MX,0x84214548742906c1:0x520f19a6455132d5,20.6680188,https://lh4.googleusercontent.com/-0YhvqyVnDD0/AAAAAAAAAAI/AAAAAAAAAAA/ea-T_93kdpw/s44-p-k-no-ns-nd/photo.jpg,-105.25001929999999,ARTSTHETIK | Atelier de Ingeniería Facial & Longevidad,ARTSTHETIK | Atelier de Ingeniería Facial & Longevidad,+52 322 370 7500,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqbuWiFNUwD1PXGMa-33CO_z10TIOPD8qlPXg2ZJAo6QlWnyx80nmD6_AfhC7ow6Nasuvtbf9FdKBqEvArTHkKD2FQnn_5QtTYcLUcMVeD4SRg47UBYKAOPizsb0zHfLablVRquPw=w800-h500-k-no,ChIJwQYpdEhFIYQR1TJRRaYZD1I,48335,5.0,96.0,Jalisco,Av Paseo de la Marina 170-11-1er Piso,"Spa terapéutico, Esteticista, Médico, Esteticista facial, Podólogo, Clínica dermatológica",Spa terapéutico,True,https://sites.google.com/view/artsthetik/inicio,"{""domingo"": [""Cerrado""], ""jueves"": [""8a.m.-8p.m.""], ""lunes"": [""8a.m.-8p.m.""], ""martes"": [""8a.m.-8p.m.""], ""miércoles"": [""8a.m.-8p.m.""], ""sábado"": [""10a.m.-5p.m.""], ""viernes"": [""8a.m.-8p.m.""]}"
"Tai 11, Aramara, 48314 Puerto Vallarta, Jal.",OPERATIONAL,Salón de manicura y pedicura,Puerto Vallarta,Mexico,MX,0x842145d0675d50e9:0xb934f0c57b9e024a,20.6545676,https://lh5.googleusercontent.com/-Ncb0GH5mE-Y/AAAAAAAAAAI/AAAAAAAAAAA/f4UQLTWSELQ/s44-p-k-no-ns-nd/photo.jpg,-105.2324448,Isordia's Nails,Isordia's Nails,+52 322 217 7551,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqkA256HJVWfSaHzwMv9Y08rL_QCMFFCRvWLz3FZjA-gKyliMvZC6CHxm2uOS2pcazmvFarBDIt2yWljMaJmEReiRsln3gFWSR5Aln8r7pPhK9_B7yMKaEtocd9krUbPWShpee3T5Ax-sc=w800-h500-k-no,ChIJ6VBdZ9BFIYQRSgKee8XwNLk,48314,4.9,102.0,Jalisco,Tai 11,Salón de manicura y pedicura,Salón de manicura y pedicura,True,https://www.facebook.com/Isordias-Nails-105304338114915/,"{""domingo"": [""10a.m.-6p.m.""], ""jueves"": [""10a.m.-6p.m.""], ""lunes"": [""10a.m.-6p.m.""], ""martes"": [""10a.m.-6p.m.""], ""miércoles"": [""10a.m.-6p.m.""], ""sábado"": [""10a.m.-6p.m.""], ""viernes"": [""10a.m.-6p.m.""]}"
"De Los Tules 204, Jardines de Las Gaviotas, 48328 Puerto Vallarta, Jal.",OPERATIONAL,Centro de estética,Puerto Vallarta,Mexico,MX,0x8421454311f0d057:0x79be1cec72a9c522,20.6390453,https://lh3.googleusercontent.com/-RNeelwRTS60/AAAAAAAAAAI/AAAAAAAAAAA/-9p2zGuNPqY/s44-p-k-no-ns-nd/photo.jpg,-105.22021699999999,Beauty Salón Ken Daniel 2022,Beauty Salón Ken Daniel 2022,+52 55 4914 9741,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoJSdxyldbOaETWll6RS2rP-PPf0v54pedQeRThPCKQQTw9E4BS44cy75mD2yLKztePf54s6HWmpTIN8_5tOcp0oDYlVKA9hcSNbrt6r1KS0bzrz-cx9WzYFzUmvEuSAVB4lIzVPaLscko2=w800-h500-k-no,ChIJV9DwEUNFIYQRIsWpcuwcvnk,48328,4.5,44.0,Jalisco,De Los Tules 204,Centro de estética,Centro de estética,True,https://www.facebook.com/profile.php%3Fid%3D61563530581657%26mibextid%3DLQQJ4d,"{""domingo"": [""Cerrado""], ""jueves"": [""11:30a.m.-8p.m.""], ""lunes"": [""12-8p.m.""], ""martes"": [""11:30a.m.-8p.m.""], ""miércoles"": [""11:30a.m.-8:30p.m.""], ""sábado"": [""11:30a.m.-8p.m.""], ""viernes"": [""11:30a.m.-8p.m.""]}"
"Av. Francisco Villa 1010-Local 29, Jardines de Las Gaviotas, 48328 Puerto Vallarta, Jal.",OPERATIONAL,Spa terapéutico,Puerto Vallarta,Mexico,MX,0x842145614f19e7d9:0xeb60798550aabdec,20.6382239,https://lh4.googleusercontent.com/-InC-UMPDyDg/AAAAAAAAAAI/AAAAAAAAAAA/j6EUqgumDl0/s44-p-k-no-ns-nd/photo.jpg,-105.2219212,Xel Ha Spa,Xel Ha Spa,+52 322 188 1477,https://lh3.googleusercontent.com/gps-cs-s/AHVAweraRLVWB8dMcASW3_tFh_mxk6Tl_zBj-wuNGdqaSj5N5QD2QrOOvvGs4cr1alDJqLDrmGdlKMAQTTxcRbUREB0AUyN7XzJGoOaLCUFwOb9ujglapS1CLWuJfXGAOR_zcGIaxDK7=w800-h500-k-no,ChIJ2ecZT2FFIYQR7L2qUIV5YOs,48328,5.0,10.0,Jalisco,Av. Francisco Villa 1010-Local 29,Spa terapéutico,Spa terapéutico,True,,"{""domingo"": [""Cerrado""], ""jueves"": [""10a.m.-7p.m.""], ""lunes"": [""10a.m.-7p.m.""], ""martes"": [""10a.m.-7p.m.""], ""miércoles"": [""10a.m.-7p.m.""], ""sábado"": [""10a.m.-7p.m.""], ""viernes"": [""10a.m.-7p.m.""]}"
"Abasolo 128 A, Leandro Valle, 48290 Puerto Vallarta, Jal.",OPERATIONAL,Centro de estética,Puerto Vallarta,Mexico,MX,0x842145651b8b0b51:0xacd20227e4915066,20.6511533,https://lh5.googleusercontent.com/-YXHEpo6xmSc/AAAAAAAAAAI/AAAAAAAAAAA/Ho_h9jjO8lk/s44-p-k-no-ns-nd/photo.jpg,-105.2203717,Estética Especializada en Micropigmentación y Faciales – Ponte Bonita,Estética Especializada en Micropigmentación y Faciales – Ponte Bonita,+52 322 104 8593,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoGujvm7X-diUalp4OC-qVKYsjM-zgASSYzeOrgUxFQJQgrEAFs1C8BIyk9tAOxfMKBEFjd0aF0TUSsRA-Ln3Ip5KVblx3Ly82efiLuMfqB-5q4dUacIQN66T1ST0OdMeKcNdrJQA=w800-h500-k-no,ChIJUQuLG2VFIYQRZlCR5CcC0qw,48290,4.8,18.0,Jalisco,Abasolo 128 A,Centro de estética,Centro de estética,True,,"{""domingo"": [""Cerrado""], ""jueves"": [""9a.m.-6p.m.""], ""lunes"": [""9a.m.-6p.m.""], ""martes"": [""9a.m.-6p.m.""], ""miércoles"": [""9a.m.-6p.m.""], ""sábado"": [""9a.m.-6p.m.""], ""viernes"": [""9a.m.-6p.m.""]}"
"Venustiano Carranza 290, Zona Romántica, Emiliano Zapata, 48380 Puerto Vallarta, Jal.",OPERATIONAL,Spa de día,Puerto Vallarta,Mexico,MX,0x8421454cf65eb88d:0xee59d7ea25f467dd,20.6030207,https://lh5.googleusercontent.com/-fB349kg5GhA/AAAAAAAAAAI/AAAAAAAAAAA/CnpwrUZUJMo/s44-p-k-no-ns-nd/photo.jpg,-105.2350948,Artepil Spa (Zona Romántica),Artepil Spa,+52 322 182 9496,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqqjYFG3gN3ojp6JOKIilHFRDucx2hlJXLzpT0mHWkPWcTzajw_GC9uQpZcidA0KVlyp9adieMKeizjxO25Eq9YOgKOGmQoX7wlC060F85e1FCkZgONRQk6iIjXEfof1Ug4g_m0=w800-h500-k-no,ChIJjbhe9kxFIYQR3Wf0JerXWe4,48380,4.6,207.0,Jalisco,Venustiano Carranza 290,"Spa de día, Esteticista facial, Servicio de depilación, Spa",Spa de día,True,http://artepil.com/,"{""domingo"": [""Cerrado""], ""jueves"": [""8a.m.-8p.m.""], ""lunes"": [""8a.m.-8p.m.""], ""martes"": [""8a.m.-8p.m.""], ""miércoles"": [""8a.m.-8p.m.""], ""sábado"": [""8a.m.-8p.m.""], ""viernes"": [""8a.m.-8p.m.""]}"
"20 de Noviembre 310, Centro Pitillal, 48290 Puerto Vallarta, Jal.",OPERATIONAL,Centro de estética,Puerto Vallarta,Mexico,MX,0x8421453c43f9d22b:0xddb5f3ab3233e0fb,20.651764099999998,https://lh3.googleusercontent.com/-8iFGWttEavs/AAAAAAAAAAI/AAAAAAAAAAA/Kb_JVl5DaPA/s44-p-k-no-ns-nd/photo.jpg,-105.21542799999999,BeautyRoom A&M,BeautyRoom A&M,+52 322 107 0071,https://lh3.googleusercontent.com/gps-cs-s/AHVAweo2YLETFfyr7B83U4rDTVDooubj-NFww5fdYXZhKGMlu1_oFsrDx576D7MPhWOB4htcpluRNb6O0cf-5M6fuj3ZLVGW-g3B-VZ5CtjATEej-hMy-ysp8MfMRO2QXbahxiWykBTce3JAqabG=w800-h500-k-no,ChIJK9L5QzxFIYQR--AzMqvztd0,48290,4.3,7.0,Jalisco,20 de Noviembre 310,Centro de estética,Centro de estética,True,,"{""domingo"": [""12-7:30a.m."", ""10:30a.m.-12a.m.""], ""jueves"": [""12-7:30a.m."", ""9:30a.m.-12a.m.""], ""lunes"": [""12-5a.m."", ""9:30a.m.-12a.m.""], ""martes"": [""12-7:30a.m."", ""9:30a.m.-12a.m.""], ""miércoles"": [""12-7:30a.m."", ""9:30a.m.-12a.m.""], ""sábado"": [""12-7:30a.m."", ""10a.m.-12a.m.""], ""viernes"": [""12-7:30a.m."", ""9:30a.m.-12a.m.""]}"
"Lázaro Cárdenas 281, Centro Pitillal, 48290 Puerto Vallarta, Jal.",OPERATIONAL,Tienda de belleza y salud,Puerto Vallarta,Mexico,MX,0x84214f5376501ca5:0xff65465e36bcc29a,20.6529345,https://lh6.googleusercontent.com/-mnmw9vUxN1c/AAAAAAAAAAI/AAAAAAAAAAA/yZNa4G4Cfvs/s44-p-k-no-ns-nd/photo.jpg,-105.215874,LUVE Medicina Estética,LUVE Medicina Estética,+52 322 270 0002,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepBrGSnpqVIhU60sfkewxWzZQo-8sgKNKVzqGTV_iiDFp9gH7YPCroAHqk8RsrFmOdkW5Zf4HA-pOviMKv9Bgb-G5NOHhW0yTMmjoB7qdBvveLlz6M3oq0g9dWTjRptm5uQIeKZttOJV9Fs=w800-h500-k-no,ChIJpRxQdlNPIYQRmsK8Nl5GZf8,48290,5.0,1.0,Jalisco,Lázaro Cárdenas 281,Tienda de belleza y salud,Tienda de belleza y salud,True,https://www.facebook.com/share/1KxVz5sZzV/%3Fmibextid%3DwwXIfr,"{""domingo"": [""Cerrado""], ""jueves"": [""11a.m.-6p.m.""], ""lunes"": [""2-6p.m.""], ""martes"": [""11a.m.-6p.m.""], ""miércoles"": [""11a.m.-6p.m.""], ""sábado"": [""11a.m.-5p.m.""], ""viernes"": [""11a.m.-6p.m.""]}"
"C. Revolucion 370, Centro Pitillal, 48296 Puerto Vallarta, Jal.",OPERATIONAL,Peluquería,Puerto Vallarta,Mexico,MX,0x84214fcc9bfb076f:0x3cc1fb06dcdd14cf,20.6527678,,-105.2132019,Estética Sol,Estética Sol,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerWcTIUhcRZ_7nPUSCQjie6zxPFBPbOfjqv7VP78nzmr6KMV2N2HnfDQOcRCUalpSjgN6D_yjy6tN6edbzzlVnpFFeyzxbCqD23tSyvOYL8nY6sIeg9xq3e7OA_XfFZIHnpEP2doFnstK2g=w800-h500-k-no,ChIJbwf7m8xPIYQRzxTd3Ab7wTw,48296,5.0,1.0,Jalisco,C. Revolucion 370,Peluquería,Peluquería,False,,"{""domingo"": [""Cerrado""], ""jueves"": [""10a.m.-6p.m.""], ""lunes"": [""10a.m.-6p.m.""], ""martes"": [""10a.m.-6p.m.""], ""miércoles"": [""10a.m.-6p.m.""], ""sábado"": [""10a.m.-6p.m.""], ""viernes"": [""10a.m.-6p.m.""]}"
"5 de Mayo 400a, Bobadilla, 48313 Puerto Vallarta, Jal.",OPERATIONAL,Centro de estética,Puerto Vallarta,Mexico,MX,0x8421459b2d863c8b:0x19bd05294766c54,20.652915099999998,https://lh3.googleusercontent.com/-byftp-wXbQs/AAAAAAAAAAI/AAAAAAAAAAA/ZFYjYVe2d08/s44-p-k-no-ns-nd/photo.jpg,-105.2219542,Uñas Lily,Uñas Lily,+52 322 224 5180,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqkIxtMVHsKYaWC5j-yOmFVHDw_ZcnND7Yxzj0j2-KQ8arjvFppiCv98MSa-TtDq_wi5pMnP7CtZZSbobu_RKp8iz_im_Ia0C9vcdervugwcYxPqCfRBnBB7L1N5zRGM0g-NlSZgA=w800-h500-k-no,ChIJizyGLZtFIYQRVGx2lFLQmwE,48313,4.3,86.0,Jalisco,5 de Mayo 400a,"Centro de estética, Salón de manicura y pedicura",Centro de estética,True,,"{""domingo"": [""2-6p.m.""], ""jueves"": [""10a.m.-9p.m.""], ""lunes"": [""10a.m.-9p.m.""], ""martes"": [""10a.m.-9p.m.""], ""miércoles"": [""10a.m.-9p.m.""], ""sábado"": [""10a.m.-9p.m.""], ""viernes"": [""10a.m.-9p.m.""]}"
